name,position,club_id,matchday,is_home,odds_win,odds_draw,odds_lose,final_score
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,12,False,1.65,4.44,4.54,-38
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,13,True,1.31,5.57,9.69,156
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,14,False,1.85,4.0,3.9,80
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,15,True,2.3,3.51,3.05,226
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,17,True,1.51,4.2,6.87,116
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,18,False,1.41,4.81,7.57,91
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,19,True,1.93,3.6,4.0,150
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,20,False,1.33,5.39,9.24,218
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,21,True,1.26,5.97,11.32,64
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,22,False,1.68,3.96,5.0,2
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,23,True,1.63,4.19,5.12,275
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,24,False,1.67,3.98,5.04,416
